897.2366247264243,750.0783288441763
563.9786696077589,1055.9289499866063
721.1043670787144,1073.7555353678345
839.786446659315,1121.5178407056364
752.5712221112639,1299.187603336124
864.7839817101806,1436.0081765472105
985.7168952689102,843.0716055155139
1077.1699789502986,924.3711309335608
1145.609130859375,1405.475830078125
683.2647250729282,1562.9318615035493
738.8862252836191,1787.4315792804662
1012.5067377845229,1702.8153044753985
1098.3073379426444,645.5562508580364
1179.0431436667693,1637.2201126459563
981.3909912148595,1401.844435769651
1348.7337088596496,833.9005597328214
1313.3150959794045,660.1287558803754
1497.759763642092,572.8065103464539
1442.601712507253,679.945421252301
1638.0533209865985,460.78351780020853
649.1334120931484,1894.8851795480634
628.9335124492908,1728.9663181425685
350.24419787426064,1693.1285385488068
1284.1183976793604,1013.3655287086606
1563.442162405318,816.6165792059392
1429.1002241874744,1048.1920056455012
1706.9347235833197,689.506950498885
1436.1906378614342,1375.3917836083315
1256.7538990636913,1278.3025964962408
1416.0921596419923,1199.3026106565562
1667.8990659723124,1013.6150637308584
1670.6225929329144,886.8689359009189
1846.7275858164278,762.6729343287877
1258.2714518226817,1728.8830974632601
1514.0839039997834,1622.7596867101768
1856.605796466226,1175.5847749468767
469.7804871598329,1748.4239526032745
1322.3695361525697,1842.074800750784
954.5316138991269,1897.7492418155982
1651.7056179556441,1352.8764623406773
1699.4632565667043,1526.8805119766205
1656.0533864583858,1640.2393790445878
1846.4659909583315,1499.4118129651188
1395.942200223246,1502.9890401368502
1893.0573354426317,1317.827706387628
2089.855359890605,1201.409915705216
1827.502655138872,1649.2376830690944
1742.8298053651117,1115.8067171277153
2023.8290865603287,973.7726278822773
2131.744248615427,1635.6287132895247
2204.126249232264,1440.3814656795785
1993.9114877670097,1697.8134446228155
2282.1236840049423,1244.8824910841854
2051.0292269086476,828.978859398015
1527.8179276334545,1254.8020806725826
2401.021240234375,1098.0279541015625
2214.226516201468,803.0585046689563
2055.4039821907545,699.9570476580344
2591.345947265625,1160.24951171875
2187.285425472179,922.1608378128838
2410.0435417959447,1421.0175627141814
2171.701142441696,1304.8589419994028
2358.971850202821,682.7890968478519
2332.486813336677,1537.1125495871725
2250.630508251076,1822.9856143216148
2767.030517578125,1017.5059204101562
2477.365745910751,841.869254455208
2864.6344656203287,854.4717503190684
2568.1565677052195,1570.2517874476957
2949.1890347916483,732.3823738540666
3144.038323667667,1125.7456153209944
1995.7723235334624,1908.6470304460645
2762.9784910217377,1359.9540882626704
3029.702254635188,1318.636161925466
3259.0200280014324,1006.0504888993842
2393.5860108226852,1870.546581809725
2523.6691989686997,1743.7125512950092
3067.385188908761,759.2065464180979
2130.21382842759,2003.0823589212043
2026.1728890911006,2090.804756450465
3366.58596080035,1096.752245540651
3296.6553081045104,1305.4671385856423
2395.574132282475,2083.242283500459
2300.867365498536,2173.276844045082
2517.325914388719,1975.6383463946781
2200.9914052190848,2258.7171101002177
3185.1391634904476,572.6876620393369
2668.482724221515,1472.7359976671448
2659.7718261784967,2121.786911361346
3188.851517702124,1478.7183017403954
3059.1449188504594,1455.5335247044643
1296.0667463121297,1156.8027393711184
2297.965619197859,2340.038402025869
3499.40235625658,1337.8789398945528
3407.103273217889,1215.304183230566
3351.100505120773,905.042604173848
2858.392900040515,1636.5094399784336
2784.1544412755934,1855.0626814681239
2936.9073335368707,1928.5658626717325
3386.1021513510264,551.9014524622781
2459.2428054811708,2284.6745492449345
2669.1064404623735,2287.0520801711223
2966.2674288683443,1721.23640273934
3084.7013479182733,1686.2306510793403
3454.5293617167067,1566.5747415020107
3492.9815558114587,487.46461771997417
3268.457334392027,691.9760403529763
2882.2703725882175,2267.056829764377
3682.9787123787846,544.151138722571
3664.8000299912364,711.4633630047192
3448.3100935264697,828.7267138942566
3223.2948021531265,2192.7606988917955
3006.2611769325913,2390.066436330104
2784.6256348353395,2524.4993292690783
3666.310693012025,843.70978771186
2851.373404677433,2401.5652257576867
2887.9033514283897,2601.1894554789774
3806.074014246376,536.1694769505569
3641.7881324318496,1102.830505807024
3228.9578909189195,1768.393637435867
3181.660947187021,2458.357043830076
3126.042738508539,2571.816189006037
3682.2848087367565,988.8448533551441
3471.908127318769,1765.2919649796731
3580.7854747629367,1544.0281247060577
3370.8418030012904,1877.55160269675
3347.8668581297425,2148.5223292781106
3837.122290811974,1185.1195293691242
3812.0832503039032,939.6296883169902
3722.711236810555,1804.9825582993578
3830.060619399821,1727.6709866642498
3737.8786959280164,1442.6066763693968
3836.058729366987,1574.5738006701697
3659.779300115279,2022.5094439404977
3971.5522081273443,860.6826469799577
4020.16427098033,1951.491762569314
3889.7676408494776,2079.8322446302627
3675.6576902130805,2174.669710671534
3995.628253938284,2142.4646350812477
3671.027451767316,2373.873987335578
4063.576171677538,967.1165339632456
3565.4005231322735,2112.058994674042
3613.9705744626285,1910.0121917930412
4207.64525704076,635.9208829114592
3961.482860551674,611.9283718294004
4197.439771875493,867.8282593891635
3962.470857146772,735.9621165477101
4267.75007740227,1110.157913014462
4422.086920397143,1259.5890452065191
4158.523266071165,1369.762608478281
4343.93162780731,1430.1802888469217
3496.2635355168186,2258.7540508669967
3577.006815142145,2498.3231779836046
3395.238278753973,2352.4049881164724
3348.5447213362054,2464.3860076268193
3460.5717116430446,2550.050754583424
4112.697204111978,2055.53160063899
4083.481106701348,659.6341429879109
4105.726641057392,1762.590410702209
4190.837733626936,1872.3047463025478
4527.897599495397,871.238581336835
3246.731867452815,2593.180072318657
4117.066820326215,1638.0800278679467
4300.532429887848,1700.8104427183255
4237.9561761899795,752.9565617582523
4634.381422924363,1078.8245648332504
4467.202045014909,1498.8258408823706
4304.291739630746,1825.9533161316297
4576.787837506595,1245.9163057592655
1123.648681640625,1076.0673828125
980.9049682617188,1204.170654296875
2595.006103515625,973.5847778320312
2763.370361328125,1211.4908447265625
